Id,SalePrice
2549,158921.81853976066
2550,2484256.022823739
2551,134066.09551587532
2552,127788.44882302303
2553,68821.09770239901
2554,81560.99875380342
2555,121057.70313591367
2556,102714.70441276312
2557,105749.59580754809
2558,115652.17976373043
2559,136974.8063170921
2560,159568.80001026407
2561,159907.9747208211
2562,140041.6065487344
2563,144253.30100798685
2564,216170.81089827415
2565,161444.86181026616
2566,180764.52008133364
2567,144518.70742687656
2568,204382.49865238185
2569,240140.42746388662
2570,109989.00841357888
2571,195620.83924083575
2572,132190.5251239421
2573,225583.91366357837
2574,165412.2737708718
2575,130044.76430394866
2576,101891.55829953495
2577,144089.11240195733
2578,88987.93597342169
2579,69860.2290486209
2580,69344.99909363501
2581,92234.45776052837
2582,95989.19753980244
2583,299134.2824298825
2584,170026.73595748932
2585,186651.23030784584
2586,219330.06233691648
2587,203949.06247924734
2588,150072.81473811608
2589,151892.09818682974
2590,201827.51381640745
2591,236406.7705145694
2592,223284.18906571998
2593,237641.1443343424
2594,193063.1662385515
2595,204151.14422029626
2596,289922.51627833373
2597,196744.86479865093
2598,282668.3343605744
2599,320049.7125333765
2600,299955.9588693293
2601,133353.09610226288
2602,81790.2278508802
2603,89370.27128026745
2604,85771.56880679468
2605,82850.78002190868
2606,146348.4082404496
2607,205234.8683366551
2608,191056.64471501892
2609,179150.4619057262
2610,107937.99163318952
2611,158268.9847393037
2612,160109.2349588826
2613,132943.54231418303
2614,127446.6919502724
2615,148913.5265646189
2616,149094.24049760564
2617,181342.742715298
2618,198708.96350059047
2619,190041.29200055925
2620,183191.4589642326
2621,170113.3561011475
2622,177025.3839024837
2623,238870.88965374822
2624,328112.8746253123
2625,349805.703692546
2626,182123.06696588246
2627,168548.9295570059
2628,466701.67604215443
2629,579022.1497456344
2630,405448.16088711825
2631,530255.6054586621
2632,433755.65786550805
2633,301114.33977574145
2634,435747.8298031966
2635,137563.57028383613
2636,166656.78869417618
2637,171520.34955784603
2638,267153.50969623786
2639,172419.5188958514
2640,141401.21152944717
2641,107187.6058519327
2642,166740.81967904762
2643,108313.33615936435
2644,119370.1712172648
2645,111209.40674424989
2646,98396.4100206787
2647,105583.77206487194
2648,149889.1780296017
2649,152458.1175712501
2650,128432.44211525832
2651,143810.3105940256
2652,429031.52316246496
2653,257467.228451446
2654,280673.85061466374
2655,403584.4086685142
2656,326109.18910785776
2657,355690.09522143623
2658,326841.9599614783
2659,305885.9533991465
2660,379834.8167583328
2661,347443.0934669447
2662,347645.2138022784
2663,305005.7175055024
2664,263223.78126378544
2665,318616.31643286656
2666,288702.612951406
2667,179842.3023530033
2668,186405.5028466429
2669,178727.1781578933
2670,267363.9493056707
2671,186687.45129265025
2672,198935.5730430565
2673,197019.85922712422
2674,200286.05634234895
2675,173531.6550214331
2676,185635.46050558172
2677,196756.3507252398
2678,217350.62042444557
2679,272110.3545701846
2680,283029.4192924631
2681,385400.2761174302
2682,317856.1298517492
2683,560317.7278262895
2684,296536.99083071854
2685,326487.8215398858
2686,275015.5979549996
2687,312578.12491464877
2688,208250.19598249454
2689,208951.39780436936
2690,407696.8046755842
2691,186119.3602966164
2692,138256.82047979452
2693,197113.13014342985
2694,129244.0130303672
2695,186086.62512297742
2696,177572.36047055435
2697,182422.94800822323
2698,166152.00313472367
2699,160620.04414291063
2700,144567.55780143896
2701,143486.25170324193
2702,117388.21180078798
2703,124519.97445757751
2704,139560.7254456065
2705,124188.4391333848
2706,109681.1568083327
2707,122462.00817554048
2708,132906.59735286987
2709,101216.09370076716
2710,125467.00329639726
2711,423216.4127258002
2712,395872.3728405464
2713,180267.92835766298
2714,157671.11420723938
2715,165576.5201540455
2716,141637.58370417668
2717,215486.78349841735
2718,247376.42386424955
2719,182678.0723177226
2720,185377.16918540135
2721,130955.86173787776
2722,164676.13255656816
2723,140423.7716925512
2724,124602.95364410721
2725,123164.03101551348
2726,148146.976658172
2727,187984.44549320918
2728,180461.30140953686
2729,147361.85245425542
2730,146488.69609186935
2731,132871.0951201649
2732,127015.0979267225
2733,151153.51582628454
2734,136764.65948759246
